station_id,field,effective_date,lat,lon,value,source_region,metadata_file,coord_valid
A0028985,location,2009-11-04,35.34142827,129.30193907,,울산,metadata.json,True
A0028987,location,2009-07-27,35.46773146,129.32367428,,울산,metadata.json,True
A0028988,location,2010-07-21,35.48713723,129.21895611,,울산,metadata.json,True
A0028989,location,2009-10-01,35.34391472,129.30266548,,울산,metadata.json,True
A0028990,location,2009-08-21,35.43805228,129.19123075,,울산,metadata.json,True
A0028991,location,2009-04-21,35.43893749,129.33195847,,울산,metadata.json,True
A0028992,location,2009-08-21,35.50855058,129.3082241,,울산,metadata.json,True
A0028993,location,2009-08-10,35.43604268,129.28995629,,울산,metadata.json,True
A0028994,location,2009-08-05,35.43423402,129.281192,,울산,metadata.json,True
A0028995,location,2009-09-01,35.54204949,129.30592061,,울산,metadata.json,True
A0028998,location,2009-09-07,35.50763163,129.3225586,,울산,metadata.json,True
A0028999,location,2010-02-17,35.52700076,129.32880839,,울산,metadata.json,True
A0029001,location,2009-10-08,35.54452055,129.33747903,,울산,metadata.json,True
A0029002,location,2009-11-11,35.47022801,129.21679974,,울산,metadata.json,True
A0029004,location,2009-12-28,35.47999347,129.21984002,,울산,metadata.json,True
A0029005,location,2010-01-04,35.4812816,129.30928831,,울산,metadata.json,True
A0029006,location,2010-02-01,35.48997298,129.30803916,,울산,metadata.json,True
A0029007,location,2010-03-05,35.54085741,129.30605932,,울산,metadata.json,True
A0029009,location,2010-04-02,35.50763163,129.3225586,,울산,metadata.json,True
A0029010,location,2010-05-03,35.54278012,129.33987699,,울산,metadata.json,True
A0029011,location,2013-09-23,35.39074972,129.33380727,,울산,metadata.json,True
A0029012,location,2010-08-02,35.47285937,129.21941253,,울산,metadata.json,True
A0029014,location,2010-08-27,35.46705662,129.32954364,,울산,metadata.json,True
A0029015,location,2011-01-24,35.44259378,129.19460876,,울산,metadata.json,True
A0029016,location,2011-03-28,35.47999347,129.21984002,,울산,metadata.json,True
A0029017,location,2011-03-04,35.48945094,129.30798337,,울산,metadata.json,True
A0029018,location,2011-03-14,35.54053524,129.35166075,,울산,metadata.json,True
A0029019,location,2011-04-20,35.43805228,129.19123075,,울산,metadata.json,True
A0029020,location,2011-03-31,35.5492943,129.32127867,,울산,metadata.json,True
A0029021,location,2011-06-03,35.47999347,129.21984002,,울산,metadata.json,True
A0029022,location,2011-05-19,35.5079342,129.3223215,,울산,metadata.json,True
A0029023,location,2011-05-02,35.48945094,129.30798337,,울산,metadata.json,True
A0029024,location,2011-05-20,35.509765,129.30900109,,울산,metadata.json,True
A0029025,location,2011-06-03,35.46477508,129.20908018,,울산,metadata.json,True
A0029026,location,2011-06-13,35.43805228,129.19123075,,울산,metadata.json,True
A0029027,location,2011-07-18,35.43805228,129.19123075,,울산,metadata.json,True
A0029028,location,2011-08-22,35.48713723,129.21895611,,울산,metadata.json,True
A0029029,location,2011-10-07,35.41994346,129.28005129,,울산,metadata.json,True
A0029030,location,2011-11-05,35.53035625,129.34112618,,울산,metadata.json,True
A0029031,location,2011-11-14,35.43805228,129.19123075,,울산,metadata.json,True
A0029032,location,2011-12-07,35.54589206,129.30337045,,울산,metadata.json,True
A0029033,location,2012-02-08,35.54436664,129.33929554,,울산,metadata.json,True
A0029034,location,2012-01-09,35.48357962,129.30874463,,울산,metadata.json,True
A0029035,location,2012-01-09,35.5363258,129.30706065,,울산,metadata.json,True
A0029037,location,2013-10-17,35.52810519,129.34684248,,울산,metadata.json,True
A0029038,location,2012-10-11,35.54589206,129.30337045,,울산,metadata.json,True
A0029039,location,2012-11-26,35.47008632,129.2166204,,울산,metadata.json,True
A0029040,location,2012-12-10,35.52853017,129.26920195,,울산,metadata.json,True
A0029041,location,2013-01-07,35.53985217,129.31835712,,울산,metadata.json,True
A0029042,location,2013-02-04,35.40407461,129.34680506,,울산,metadata.json,True
A0029043,location,2013-04-11,35.48713723,129.21895611,,울산,metadata.json,True
A0029044,location,2013-07-22,35.48666422,129.21545183,,울산,metadata.json,True
A0029045,location,2013-09-23,35.43805228,129.19123075,,울산,metadata.json,True
A0029046,location,2013-10-14,35.52664908,129.33000246,,울산,metadata.json,True
A0029047,location,2013-11-01,35.54452055,129.33747903,,울산,metadata.json,True
A0029048,location,2013-11-01,35.53035625,129.34112618,,울산,metadata.json,True
A0029049,location,2014-03-10,35.44246137,129.19440768,,울산,metadata.json,True
A0029050,location,2014-03-27,35.54893249,129.26422283,,울산,metadata.json,True
A0029051,location,2014-04-03,35.50641533,129.31892585,,울산,metadata.json,True
A0029052,location,2008-04-24,35.40801516,129.34497893,,울산,metadata.json,True
A0029053,location,2008-04-15,35.40974329,129.2833618,,울산,metadata.json,True
A0029054,location,2008-05-02,35.41983255,129.29606246,,울산,metadata.json,True
A0029055,location,2008-04-15,35.44246137,129.19440768,,울산,metadata.json,True
A0029056,location,2008-05-19,35.43423402,129.281192,,울산,metadata.json,True
A0029058,location,2008-04-15,35.45944532,129.29063999,,울산,metadata.json,True
A0029059,location,2010-05-24,35.50422013,129.315635,,울산,metadata.json,True
A0029060,location,2009-08-21,35.52810519,129.34684248,,울산,metadata.json,True
A0029061,location,2011-05-30,35.62212653,129.4440102,,울산,metadata.json,True
A0029062,location,2008-04-15,35.46369562,129.3341838,,울산,metadata.json,True
A0029063,location,2012-01-03,35.53532273,129.2872627,,울산,metadata.json,True
A0029064,location,2009-01-10,35.54262884,129.33915657,,울산,metadata.json,True
A0029065,location,2008-06-24,35.50316469,129.31747443,,울산,metadata.json,True
A0029070,location,2012-02-20,35.57195948,129.20965502,,울산,metadata.json,True
A0029071,location,2008-04-15,35.56021617,129.34689508,,울산,metadata.json,True
A0029072,location,2009-06-30,35.51658732,129.35131998,,울산,metadata.json,True
A0029074,location,2008-04-21,35.47999347,129.21984002,,울산,metadata.json,True
A0029075,location,2008-04-15,35.55952738,129.37747223,,울산,metadata.json,True
A0029078,location,2008-04-15,35.51110161,129.23646908,,울산,metadata.json,True
A0029083,location,2008-04-15,35.52584773,129.34118858,,울산,metadata.json,True
A0029084,location,2008-04-15,35.43732708,129.19151301,,울산,metadata.json,True
A0029085,location,2008-08-15,35.5062706,129.32187343,,울산,metadata.json,True
A0029091,location,2013-11-04,35.40879737,129.29244786,,울산,metadata.json,True
A0029092,location,2008-04-15,35.51201768,129.368206,,울산,metadata.json,True
A0029094,location,2008-04-17,35.51939967,129.34546309,,울산,metadata.json,True
A0029095,location,2008-04-15,35.53646008,129.25277674,,울산,metadata.json,True
A0029096,location,2008-04-15,35.54436664,129.33929554,,울산,metadata.json,True
A0029097,location,2008-04-15,35.52722976,129.34337063,,울산,metadata.json,True
A0029098,location,2008-04-28,35.53338256,129.3415493,,울산,metadata.json,True
A0029099,location,2010-05-03,35.54452055,129.33747903,,울산,metadata.json,True
A0029100,location,2010-04-02,35.50098846,129.30871602,,울산,metadata.json,True
A0029101,location,2008-04-15,35.52240115,129.31281347,,울산,metadata.json,True
A0029102,location,2009-05-08,35.53746244,129.28887637,,울산,metadata.json,True
A0029103,location,2009-07-15,35.53035625,129.34112618,,울산,metadata.json,True
A0029104,location,2008-04-15,35.52902462,129.31778187,,울산,metadata.json,True
A0029105,location,2008-04-15,35.49842562,129.091412,,울산,metadata.json,True
A0029106,location,2008-06-02,35.56053799,129.35059838,,울산,metadata.json,True
A0029107,location,2008-04-15,35.56150998,129.36474262,,울산,metadata.json,True
A0029108,location,2008-04-15,35.52687791,129.39857951,,울산,metadata.json,True
A0029109,location,2008-04-15,35.45232213,129.20288902,,울산,metadata.json,True
A0029110,location,2008-04-16,35.48665538,129.21987176,,울산,metadata.json,True
A0029111,location,2009-12-09,35.53930426,129.31822342,,울산,metadata.json,True
A0029112,location,2008-04-15,35.5493688,129.15396303,,울산,metadata.json,True
A0029113,location,2008-04-15,35.53981003,129.42331498,,울산,metadata.json,True
A0029114,location,2008-04-15,35.54085741,129.30605932,,울산,metadata.json,True
A0029115,location,2008-04-15,35.55271844,129.30264083,,울산,metadata.json,True
A0029116,location,2008-04-15,35.54513738,129.34018455,,울산,metadata.json,True
A0029117,location,2008-04-15,35.54838409,129.26226934,,울산,metadata.json,True
A0029118,location,2008-04-15,35.58632533,129.35851976,,울산,metadata.json,True
A0029119,location,2008-04-15,35.50422013,129.315635,,울산,metadata.json,True
A0029120,location,2008-04-15,35.53327373,129.30618707,,울산,metadata.json,True
A0029121,location,2008-04-15,35.49072331,129.30790165,,울산,metadata.json,True
A0029122,location,2008-04-15,35.51114236,129.34306889,,울산,metadata.json,True
A0029123,location,2008-04-15,35.5388974,129.26430079,,울산,metadata.json,True
A0029124,location,2008-04-15,35.51022437,129.30842703,,울산,metadata.json,True
A0029125,location,2008-04-15,35.56664565,129.32904707,,울산,metadata.json,True
A0029127,location,2008-04-15,35.58051016,129.3638037,,울산,metadata.json,True
A0029131,location,2008-04-30,35.6358315,129.345895,,울산,metadata.json,True
A0029132,location,2008-04-21,35.56302222,129.31429964,,울산,metadata.json,True
A0029133,location,2008-04-15,35.57103183,129.36577984,,울산,metadata.json,True
A0029134,location,2008-04-15,35.38649677,129.2553824,,울산,metadata.json,True
A0029135,location,2009-08-21,35.53370557,129.30021902,,울산,metadata.json,True
A0029136,location,2008-04-16,35.55324872,129.29368393,,울산,metadata.json,True
A0029137,location,2009-08-21,35.53557007,129.31356199,,울산,metadata.json,True
A0029138,location,2008-04-15,35.52456926,129.33101389,,울산,metadata.json,True
A0029139,location,2008-04-15,35.54394912,129.34479014,,울산,metadata.json,True
A0029141,location,2008-04-15,35.53985217,129.31835712,,울산,metadata.json,True
A0029142,location,2008-07-08,35.54146201,129.35295051,,울산,metadata.json,True
A0029143,location,2008-04-25,35.49960351,129.34598018,,울산,metadata.json,True
A0029145,location,2008-06-09,35.46003765,129.33047552,,울산,metadata.json,True
A0029149,location,2008-05-23,35.50213292,129.30814635,,울산,metadata.json,True
A0029150,location,2008-04-15,35.54440706,129.32179116,,울산,metadata.json,True
A0029151,location,2009-03-20,35.53315538,129.33136342,,울산,metadata.json,True
A0029153,location,2008-06-26,35.47022801,129.21679974,,울산,metadata.json,True
A0029154,location,2009-05-22,35.46003765,129.33047552,,울산,metadata.json,True
A0029155,location,2009-01-09,35.54589206,129.30337045,,울산,metadata.json,True
A0029157,location,2009-05-27,35.54616809,129.32694925,,울산,metadata.json,True
A0029158,location,2009-08-21,35.47022801,129.21679974,,울산,metadata.json,True
A0029160,location,2009-11-25,35.53262697,129.31563533,,울산,metadata.json,True
A0029161,location,2009-12-18,35.51180471,129.23710169,,울산,metadata.json,True
A0029162,location,2010-02-02,35.46003765,129.33047552,,울산,metadata.json,True
A0029163,location,2010-03-05,35.54002069,129.31845894,,울산,metadata.json,True
A0029164,location,2010-04-12,35.50763163,129.3225586,,울산,metadata.json,True
A0029165,location,2010-04-28,35.46773146,129.32367428,,울산,metadata.json,True
A0029166,location,2010-05-10,35.53251957,129.33048872,,울산,metadata.json,True
A0029167,location,2010-06-07,35.46773146,129.32367428,,울산,metadata.json,True
A0029168,location,2011-01-10,35.48713723,129.21895611,,울산,metadata.json,True
A0029170,location,2011-02-07,35.53251957,129.33048872,,울산,metadata.json,True
A0029171,location,2011-03-09,35.50373832,129.32068457,,울산,metadata.json,True
A0029172,location,2011-05-19,35.48713723,129.21895611,,울산,metadata.json,True
A0029173,location,2011-06-10,35.47022801,129.21679974,,울산,metadata.json,True
A0029174,location,2011-07-25,35.53967193,129.30575699,,울산,metadata.json,True
A0029175,location,2012-02-23,35.43852702,129.33464808,,울산,metadata.json,True
A0029176,location,2012-04-03,35.53985217,129.31835712,,울산,metadata.json,True
A0029177,location,2012-06-07,35.43791105,129.28554721,,울산,metadata.json,True
A0029178,location,2012-12-10,35.50763163,129.3225586,,울산,metadata.json,True
A0029179,location,2013-03-07,35.54204949,129.30592061,,울산,metadata.json,True
A0029180,location,2013-10-17,35.54433398,129.29541567,,울산,metadata.json,True
A0029181,location,2013-09-24,35.53967193,129.30575699,,울산,metadata.json,True
A0029182,location,2014-11-11,35.43423402,129.281192,,울산,metadata.json,True
A0029183,location,2014-12-02,35.54394912,129.34479014,,울산,metadata.json,True
A0029184,location,2014-12-11,35.53985217,129.31835712,,울산,metadata.json,True
A0029185,location,2010-09-10,35.50567692,129.31767438,,울산,metadata.json,True
A0029186,location,2011-10-07,35.54616809,129.32694925,,울산,metadata.json,True
A0029188,location,2012-07-04,35.47440977,129.29434423,,울산,metadata.json,True
A0029189,location,2013-02-04,35.49073446,129.29265689,,울산,metadata.json,True
A0029190,location,2013-02-05,35.54146201,129.35295051,,울산,metadata.json,True
A0029191,location,2014-08-18,35.54505763,129.29282858,,울산,metadata.json,True
A0030130,location,2010-10-08,35.5079342,129.3223215,,울산,metadata.json,True
A0030199,location,2011-01-13,35.53985217,129.31835712,,울산,metadata.json,True
A0030361,location,2009-08-21,35.53985217,129.31835712,,울산,metadata.json,True
A0031168,location,2008-04-15,35.43805228,129.19123075,,울산,metadata.json,True
A0031200,location,2009-08-03,35.68695133,129.18515414,,울산,metadata.json,True
A0031209,location,2015-01-16,35.43805228,129.19123075,,울산,metadata.json,True
A0031218,location,2010-03-30,35.56664565,129.32904707,,울산,metadata.json,True
A0031275,location,2010-09-02,35.51003819,129.09478362,,울산,metadata.json,True
A0031311,location,2014-07-18,35.47999347,129.21984002,,울산,metadata.json,True
A0031469,location,2008-04-15,35.55796261,129.25579338,,울산,metadata.json,True
A0031470,location,2008-05-02,35.63518106,129.44170927,,울산,metadata.json,True
A0031471,location,2008-04-15,35.66039732,129.33941281,,울산,metadata.json,True
A0031472,location,2008-04-24,35.55357537,129.17706222,,울산,metadata.json,True
A0031473,location,2008-04-18,35.50527377,129.08963971,,울산,metadata.json,True
A0031474,location,2008-04-26,35.56050803,129.31641859,,울산,metadata.json,True
A0031475,location,2012-05-14,35.51110161,129.23646908,,울산,metadata.json,True
A0031476,location,2008-04-15,35.64152307,129.15989152,,울산,metadata.json,True
A0031477,location,2008-05-14,35.56364826,129.12785258,,울산,metadata.json,True
A0031478,location,2011-10-06,35.49842562,129.091412,,울산,metadata.json,True
A0031479,location,2012-11-14,35.54589206,129.30337045,,울산,metadata.json,True
A0031482,location,2008-04-15,35.68881919,129.18696153,,울산,metadata.json,True
A0031483,location,2008-07-09,35.43791105,129.28554721,,울산,metadata.json,True
A0031484,location,2009-08-21,35.50623089,129.42941537,,울산,metadata.json,True
A0031485,location,2008-04-15,35.48721988,129.42083718,,울산,metadata.json,True
A0031486,location,2008-04-15,35.59642608,129.23368579,,울산,metadata.json,True
A0031487,location,2008-04-18,35.55786563,129.34025488,,울산,metadata.json,True
A0031488,location,2008-04-15,35.5446879,129.32050695,,울산,metadata.json,True
A0031489,location,2011-08-08,35.50120967,129.0929112,,울산,metadata.json,True
A0031490,location,2008-04-15,35.55726585,129.33879595,,울산,metadata.json,True
A0031491,location,2008-05-08,35.53692544,129.41764325,,울산,metadata.json,True
A0031492,location,2008-04-15,35.6551508,129.34293752,,울산,metadata.json,True
A0031494,location,2008-04-15,35.50120967,129.0929112,,울산,metadata.json,True
A0031495,location,2008-04-15,35.57145241,129.33545684,,울산,metadata.json,True
A0031496,location,2009-03-13,35.55599777,129.32596399,,울산,metadata.json,True
A0031497,location,2008-04-15,35.64018164,129.34380844,,울산,metadata.json,True
A0031498,location,2011-09-01,35.55786563,129.34025488,,울산,metadata.json,True
A0031499,location,2008-04-15,35.55572698,129.33388466,,울산,metadata.json,True
A0031502,location,2009-02-05,35.58090527,129.34751358,,울산,metadata.json,True
A0031503,location,2008-04-25,35.58288577,129.23364764,,울산,metadata.json,True
A0031504,location,2008-04-15,35.56781124,129.34311239,,울산,metadata.json,True
A0031505,location,2014-12-30,35.39074972,129.33380727,,울산,metadata.json,True
A0031506,location,2008-04-15,35.55998028,129.18453252,,울산,metadata.json,True
A0031507,location,2008-04-15,35.56300582,129.31540738,,울산,metadata.json,True
A0031508,location,2008-04-15,35.58832692,129.09218515,,울산,metadata.json,True
A0031509,location,2008-04-15,35.61383327,129.07076428,,울산,metadata.json,True
A0031510,location,2008-04-15,35.55959837,129.34072477,,울산,metadata.json,True
A0031511,location,2008-04-26,35.59435168,129.46236601,,울산,metadata.json,True
A0031512,location,2008-04-17,35.56146344,129.26977122,,울산,metadata.json,True
A0031513,location,2008-04-15,35.48852196,129.41548915,,울산,metadata.json,True
A0031514,location,2008-04-15,35.55629085,129.12090868,,울산,metadata.json,True
A0031515,location,2011-01-13,35.48997298,129.30803916,,울산,metadata.json,True
A0031516,location,2008-04-15,35.51036314,129.18879881,,울산,metadata.json,True
A0031517,location,2010-08-16,35.54995381,129.11682075,,울산,metadata.json,True
A0031518,location,2008-04-15,35.55651028,129.37959722,,울산,metadata.json,True
A0031519,location,2011-08-05,35.55644285,129.13966692,,울산,metadata.json,True
A0031520,location,2008-04-15,35.55828451,129.25721256,,울산,metadata.json,True
A0031521,location,2008-04-15,35.60423161,129.35426454,,울산,metadata.json,True
A0031522,location,2008-04-15,35.54995381,129.11682075,,울산,metadata.json,True
A0031524,location,2008-04-15,35.71759945,129.20267965,,울산,metadata.json,True
A0031525,location,2008-06-02,35.5816149,129.23550735,,울산,metadata.json,True
A0031526,location,2008-07-11,35.55572698,129.33388466,,울산,metadata.json,True
A0031527,location,2008-04-30,35.4979495,129.098645,,울산,metadata.json,True
A0031528,location,2013-10-11,35.52853017,129.26920195,,울산,metadata.json,True
A0031530,location,2008-04-15,35.57471896,129.31561393,,울산,metadata.json,True
A0031531,location,2010-05-17,35.62016122,129.35659758,,울산,metadata.json,True
A0031532,location,2008-04-15,,,,울산,metadata.json,False
A0031533,location,2009-07-09,35.56745157,129.26655971,,울산,metadata.json,True
A0031534,location,2008-05-21,35.52193621,129.3986726,,울산,metadata.json,True
A0031536,location,2008-05-23,35.56750178,129.10979153,,울산,metadata.json,True
A0031537,location,2012-07-18,35.55828451,129.25721256,,울산,metadata.json,True
A0031538,location,2008-04-15,35.52253347,129.09548297,,울산,metadata.json,True
A0031539,location,2008-04-15,35.56026275,129.36960113,,울산,metadata.json,True
A0031540,location,2008-04-15,35.5804112,129.36844726,,울산,metadata.json,True
A0031541,location,2009-02-07,35.65332102,129.20271679,,울산,metadata.json,True
A0031542,location,2008-06-06,35.64818084,129.44670676,,울산,metadata.json,True
A0031543,location,2008-05-01,35.55271844,129.30264083,,울산,metadata.json,True
A0031544,location,2008-08-14,35.62212653,129.4440102,,울산,metadata.json,True
A0031545,location,2012-07-06,35.64611012,129.35751822,,울산,metadata.json,True
A0031547,location,2008-04-15,35.56251942,129.31455529,,울산,metadata.json,True
A0031548,location,2014-08-27,35.54498372,129.261147,,울산,metadata.json,True
A0031549,location,2009-08-03,35.56388076,129.13301081,,울산,metadata.json,True
A0031550,location,2008-10-29,35.66753705,129.3382399,,울산,metadata.json,True
A0031553,location,2012-07-02,35.54422351,129.33757576,,울산,metadata.json,True
A0031554,location,2009-04-09,35.56452661,129.26621966,,울산,metadata.json,True
A0031555,location,2009-07-27,35.57195948,129.20965502,,울산,metadata.json,True
A0031556,location,2009-05-08,35.57299559,129.31451573,,울산,metadata.json,True
A0031558,location,2009-06-12,35.55732236,129.28343745,,울산,metadata.json,True
A0031560,location,2009-08-04,35.55746584,129.27860847,,울산,metadata.json,True
A0031561,location,2009-09-03,35.56452661,129.26621966,,울산,metadata.json,True
A0031562,location,2012-07-04,35.55796261,129.25579338,,울산,metadata.json,True
A0031563,location,2009-09-07,35.59435168,129.46236601,,울산,metadata.json,True
A0031564,location,2011-04-01,35.49766396,129.11008344,,울산,metadata.json,True
A0031565,location,2010-02-17,35.62371491,129.15421226,,울산,metadata.json,True
A0031566,location,2010-03-05,35.57195948,129.20965502,,울산,metadata.json,True
A0031567,location,2010-03-10,35.56050803,129.31641859,,울산,metadata.json,True
A0031569,location,2010-06-09,35.66753705,129.3382399,,울산,metadata.json,True
A0031570,location,2010-06-25,35.56146344,129.26977122,,울산,metadata.json,True
A0031571,location,2010-07-05,35.55796261,129.25579338,,울산,metadata.json,True
A0031572,location,2010-07-08,35.58090527,129.34751358,,울산,metadata.json,True
A0031573,location,2010-07-14,35.59447286,129.357483,,울산,metadata.json,True
A0031574,location,2010-10-06,35.64818084,129.44670676,,울산,metadata.json,True
A0031576,location,2010-09-07,35.55351222,129.28929916,,울산,metadata.json,True
A0031577,location,2010-11-22,35.56666287,129.11790673,,울산,metadata.json,True
A0031578,location,2011-11-18,35.62371491,129.15421226,,울산,metadata.json,True
A0031580,location,2012-08-14,35.55231989,129.27052994,,울산,metadata.json,True
A0031581,location,2010-11-22,35.64611012,129.35751822,,울산,metadata.json,True
A0031582,location,2010-11-11,35.5825558,129.2340367,,울산,metadata.json,True
A0031583,location,2010-11-24,35.56146344,129.26977122,,울산,metadata.json,True
A0031584,location,2010-12-20,35.57522365,129.36346049,,울산,metadata.json,True
A0031586,location,2011-10-28,35.55804514,129.28333211,,울산,metadata.json,True
A0031587,location,2011-05-14,35.64818084,129.44670676,,울산,metadata.json,True
A0031589,location,2008-04-15,35.57102978,129.3495377,,울산,metadata.json,True
A0031590,location,2009-08-21,35.53553454,129.33616007,,울산,metadata.json,True
A0031591,location,2011-07-01,35.62212653,129.4440102,,울산,metadata.json,True
A0031592,location,2011-07-13,35.56026275,129.36960113,,울산,metadata.json,True
A0031593,location,2011-08-04,35.58095956,129.35688389,,울산,metadata.json,True
A0031594,location,2012-03-07,35.55732599,129.25926572,,울산,metadata.json,True
A0031595,location,2011-11-07,35.66753705,129.3382399,,울산,metadata.json,True
A0031597,location,2011-12-30,35.66753705,129.3382399,,울산,metadata.json,True
A0031598,location,2012-01-02,35.62212653,129.4440102,,울산,metadata.json,True
A0031599,location,2012-02-10,35.57145241,129.33545684,,울산,metadata.json,True
A0031600,location,2012-03-26,35.59447286,129.357483,,울산,metadata.json,True
A0031601,location,2012-04-12,35.49745607,129.09791935,,울산,metadata.json,True
A0031603,location,2012-06-29,35.53844679,129.11235421,,울산,metadata.json,True
A0031604,location,2012-07-26,35.56050803,129.31641859,,울산,metadata.json,True
A0031605,location,2008-06-02,35.55511246,129.36395455,,울산,metadata.json,True
A0031606,location,2012-08-10,35.49601436,129.42788121,,울산,metadata.json,True
A0031607,location,2012-11-21,35.62016122,129.35659758,,울산,metadata.json,True
A0031608,location,2012-12-18,35.56050803,129.31641859,,울산,metadata.json,True
A0031609,location,2015-02-09,35.50623089,129.42941537,,울산,metadata.json,True
A0031610,location,2013-01-03,35.59447286,129.357483,,울산,metadata.json,True
A0031612,location,2013-01-28,35.65332102,129.20271679,,울산,metadata.json,True
A0031613,location,2013-03-05,35.55285069,129.29438108,,울산,metadata.json,True
A0031614,location,2013-05-24,35.55998028,129.18453252,,울산,metadata.json,True
A0031615,location,2013-05-22,35.56666287,129.11790673,,울산,metadata.json,True
A0031616,location,2013-07-02,35.49745607,129.09791935,,울산,metadata.json,True
A0031618,location,2013-11-25,35.55324872,129.29368393,,울산,metadata.json,True
A0031619,location,2013-11-19,35.56146344,129.26977122,,울산,metadata.json,True
A0031620,location,2013-12-02,35.62212653,129.4440102,,울산,metadata.json,True
A0031621,location,2013-12-24,35.62212653,129.4440102,,울산,metadata.json,True
A0031622,location,2013-12-31,35.55998028,129.18453252,,울산,metadata.json,True
A0031623,location,2014-01-06,35.49745607,129.09791935,,울산,metadata.json,True
A0031624,location,2008-04-15,35.57759837,129.37136134,,울산,metadata.json,True
A0031625,location,2014-02-14,35.62371491,129.15421226,,울산,metadata.json,True
A0031626,location,2014-03-28,35.50527377,129.08963971,,울산,metadata.json,True
A0031628,location,2008-04-16,35.53654267,129.38878173,,울산,metadata.json,True
A0031629,location,2014-07-04,35.49745607,129.09791935,,울산,metadata.json,True
A0031630,location,2014-08-04,35.50527377,129.08963971,,울산,metadata.json,True
A0031631,location,2014-08-05,35.53844679,129.11235421,,울산,metadata.json,True
A0031633,location,2014-08-12,35.54995381,129.11682075,,울산,metadata.json,True
A0031634,location,2014-09-30,35.62371491,129.15421226,,울산,metadata.json,True
A0031635,location,2014-09-01,35.55438273,129.34104676,,울산,metadata.json,True
A0031636,location,2014-09-30,35.50527377,129.08963971,,울산,metadata.json,True
A0031637,location,2014-11-14,35.56750178,129.10979153,,울산,metadata.json,True
A0031638,location,2014-12-25,35.57962518,129.36972012,,울산,metadata.json,True
A0031639,location,2015-01-02,35.57145241,129.33545684,,울산,metadata.json,True
A0031640,location,2008-04-15,35.54682836,129.3842026,,울산,metadata.json,True
A0031641,location,2008-04-15,35.48617796,129.42794378,,울산,metadata.json,True
A0031642,location,2008-04-15,35.48893447,129.4139227,,울산,metadata.json,True
A0031643,location,2008-05-29,35.48952083,129.41333036,,울산,metadata.json,True
A0031644,location,2008-06-09,35.48734524,129.41862465,,울산,metadata.json,True
A0031645,location,2008-04-15,35.48845992,129.41428621,,울산,metadata.json,True
A0031647,location,2008-04-15,35.50906247,129.42992414,,울산,metadata.json,True
A0031648,location,2008-04-15,35.43386341,129.30794022,,울산,metadata.json,True
A0031649,location,2008-04-15,35.63409912,129.34481713,,울산,metadata.json,True
A0031650,location,2008-04-20,35.53996268,129.11023366,,울산,metadata.json,True
A0031652,location,2008-04-15,35.57696438,129.10262033,,울산,metadata.json,True
A0031653,location,2008-04-15,35.55044388,129.17144811,,울산,metadata.json,True
A0031654,location,2008-04-15,35.56248318,129.12167332,,울산,metadata.json,True
A0031655,location,2008-04-26,35.63484078,129.28787497,,울산,metadata.json,True
A0031656,location,2008-04-15,35.6044502,129.14095509,,울산,metadata.json,True
A0031657,location,2008-04-30,35.55327617,129.11848712,,울산,metadata.json,True
A0031658,location,2008-04-15,35.56859352,129.23198244,,울산,metadata.json,True
A0031659,location,2008-04-25,35.55828451,129.25721256,,울산,metadata.json,True
A0031660,location,2008-06-11,35.54908203,129.16105034,,울산,metadata.json,True
A0031661,location,2008-04-15,35.55797572,129.13699515,,울산,metadata.json,True
A0031664,location,2008-04-15,35.57962518,129.36972012,,울산,metadata.json,True
A0031665,location,2008-05-19,35.57402337,129.31570857,,울산,metadata.json,True
A0031666,location,2008-04-15,35.64643944,129.35837627,,울산,metadata.json,True
A0031667,location,2009-07-03,35.55271844,129.30264083,,울산,metadata.json,True
A0031668,location,2010-02-20,35.56666287,129.11790673,,울산,metadata.json,True
A0031669,location,2014-07-01,35.57195948,129.20965502,,울산,metadata.json,True
A0031671,location,2012-09-04,35.586734,129.08992419,,울산,metadata.json,True
A0031672,location,2013-07-21,35.48893447,129.4139227,,울산,metadata.json,True
A0031673,location,2008-04-15,35.5986938,129.1428047,,울산,metadata.json,True
A0031675,location,2008-04-15,35.55828986,129.34022045,,울산,metadata.json,True
A0031676,location,2009-10-20,35.55285069,129.29438108,,울산,metadata.json,True
A0031677,location,2008-04-30,35.56026275,129.36960113,,울산,metadata.json,True
A0031678,location,2008-07-01,35.55438273,129.34104676,,울산,metadata.json,True
A0031679,location,2008-04-15,35.53259973,129.43223039,,울산,metadata.json,True
A0031680,location,2010-01-08,35.48721988,129.42083718,,울산,metadata.json,True
A0031681,location,2008-05-05,35.50991874,129.40327388,,울산,metadata.json,True
A0031682,location,2008-04-17,35.57315017,129.21405003,,울산,metadata.json,True
A0031683,location,2008-04-15,35.56417477,129.33680236,,울산,metadata.json,True
A0031684,location,2008-04-15,35.48755396,129.42193635,,울산,metadata.json,True
A0031685,location,2008-04-15,35.58119081,129.35708787,,울산,metadata.json,True
A0031686,location,2008-04-15,35.58090527,129.34751358,,울산,metadata.json,True
A0031688,location,2008-04-16,35.57299559,129.31451573,,울산,metadata.json,True
A0031689,location,2008-04-16,35.56084991,129.35903449,,울산,metadata.json,True
A0031690,location,2008-06-03,35.59447286,129.357483,,울산,metadata.json,True
A0031692,location,2008-04-15,35.62893112,129.34497441,,울산,metadata.json,True
